time,centroid_x,FRwheel_x,FRwheel_z,RRwheel_x,floor_x,floor_z
42.26,0.998,1.874,-0.497,1.085,0.904,0
42.28,0.922,1.085,-0.199,1.579,0.963,-0.089
42.3,0.912,1.578,0.099,0.987,0.817,0
42.32,1.012,1.085,-0.397,0.888,0.875,-0.089
42.34,0.939,0.69,-0.298,1.381,0.963,0.03
42.36,0.879,1.183,-0.199,1.48,0.875,-0.267
42.38,0.998,0.789,0.298,1.283,0.963,0.06
42.4,0.879,1.085,-0.695,1.48,0.904,-0.178
42.42,1.018,1.282,0.298,1.085,1.05,0.06
42.44,0.843,0.69,-0.397,1.973,0.817,-0.208
42.46,0.988,0.888,-0.497,1.677,0.992,0
42.48,0.89,1.381,0,1.381,0.963,-0.208
42.5,1.098,0.789,0.199,1.48,0.992,0.03
42.52,0.871,1.282,0,1.776,0.933,0
42.54,1.076,0.986,0.497,1.184,0.933,0.119
42.56,1.029,1.085,0.497,1.085,0.933,0.268
42.58,0.967,1.578,-0.099,2.072,0.875,-0.089
42.6,1.037,1.381,-0.795,1.776,1.021,0
42.62,0.922,1.381,0,1.48,0.904,-0.119
42.64,1.026,0.986,-0.298,1.381,0.992,0
42.66,0.929,1.085,-0.497,1.283,0.875,-0.297
42.68,0.933,0.986,-0.199,1.085,0.875,0
42.7,0.804,0.592,-0.497,1.48,0.817,-0.327
42.72,0.828,1.085,0,1.283,0.788,0.03
42.74,0.71,1.578,-0.199,1.085,0.817,-0.297
42.76,0.859,1.578,-0.199,0.691,0.788,0.06
42.78,0.645,1.578,-0.397,0.592,0.671,-0.267
42.8,0.737,1.183,-0.298,0.691,0.729,-0.297
42.82,0.637,1.381,-0.298,1.381,0.729,-0.148
42.84,0.671,0.395,0,1.085,0.554,-0.059
42.86,0.653,1.874,0.199,0.691,0.554,-0.03
42.88,0.641,1.479,-0.397,0.888,0.525,-0.178
42.9,0.62,0.986,-0.199,0.395,0.525,0.06
42.92,0.541,0.789,-0.199,0.592,0.554,-0.267
42.94,0.683,0.592,-0.298,0.888,0.467,-0.148
42.96,0.541,0.69,-0.298,0.296,0.525,-0.267
42.98,0.692,0.592,-0.397,0.888,0.613,-0.059
43,0.451,0.099,0,0.987,0.467,-0.03
43.02,0.487,0.69,-0.397,1.283,0.409,0
43.04,0.49,1.183,-0.298,-0.098,0.729,0.119
43.06,0.553,0.888,0,0.395,0.379,-0.03
43.08,0.408,0.888,-0.099,1.085,0.35,-0.178
43.1,0.341,0.197,0.298,1.677,0.35,-0.208
43.12,0.367,0.789,0.099,0.691,0.409,0
43.14,0.389,1.381,-0.199,0.296,0.409,-0.267
43.16,0.436,0.986,-0.397,1.085,0.321,-0.03
43.18,0.328,1.085,-0.695,0.691,0.409,-0.238
43.2,0.345,0.888,0.199,0.79,0.35,-0.208
43.22,0.33,0.888,-0.199,0.592,0.467,-0.119
43.24,0.281,1.183,0.199,0.592,0.263,-0.208
43.26,0.406,0.888,0.199,0.79,0.409,-0.089
43.28,0.389,0.789,-0.199,0.691,0.409,-0.148
43.3,0.357,1.183,0.099,0.691,0.175,-0.178
43.32,0.308,0.592,0.397,0.494,0.379,0.03
43.34,0.294,1.381,-0.099,0.691,0.263,-0.208
43.36,0.414,1.183,-0.199,0.987,0.467,-0.03
43.38,0.338,0.888,-0.099,0.395,0.263,-0.089
43.4,0.359,0.69,0,1.085,0.292,-0.03
43.42,0.277,0.789,0,0.198,0.379,-0.178
43.44,0.39,1.085,-0.099,1.085,0.496,-0.089
43.46,0.439,1.085,-0.397,0.198,0.292,-0.119
43.48,0.41,1.183,0,0.592,0.409,-0.208
43.5,0.34,1.183,-0.199,0.691,0.292,-0.089
43.52,0.304,1.085,-0.397,0.888,0.321,-0.208
43.54,0.51,0.493,-0.099,0.691,0.409,0
43.56,0.298,0.789,-0.397,0.494,0.438,-0.148
43.58,0.404,0.986,0.397,0.79,0.321,0.03
43.6,0.406,1.183,0.099,0,0.379,-0.148
43.62,0.289,1.085,0.696,1.184,0.263,-0.148
43.64,0.263,1.381,0.397,0.494,0.379,0.03
43.66,0.292,1.183,-0.397,1.283,0.205,-0.208
43.68,0.426,1.085,-0.199,0.494,0.409,0
43.7,0.312,0.888,0,0.592,0.467,-0.148
43.72,0.443,1.183,0,0.987,0.321,-0.089
43.74,0.349,0.888,-0.497,0.888,0.409,-0.178
43.76,0.375,0.789,-0.397,1.381,0.35,-0.208
43.78,0.39,1.183,-0.497,0.888,0.467,-0.208
43.8,0.332,1.183,-0.099,0.888,0.205,0.03
43.82,0.375,0.493,-0.199,0,0.175,0.06
43.84,0.336,0.888,0,1.184,0.263,-0.089
43.86,0.367,0.493,-0.199,1.283,0.263,-0.089
43.88,0.222,0.493,-0.199,1.184,0.35,-0.208
43.9,0.406,0.69,0.199,0.888,0.467,0
43.92,0.332,1.381,0.099,0.987,0.35,-0.178
43.94,0.341,1.183,0.397,1.283,0.35,-0.148
43.96,0.259,1.282,-0.298,0.395,0.35,-0.178
43.98,0.291,0.69,0,0.691,0.409,-0.238
44,0.379,0.888,0.099,0.691,0.35,-0.148
44.02,0.212,0.888,-0.397,0.592,0.263,-0.267
44.04,0.265,0.888,-0.199,0.888,0.205,-0.089
44.06,0.255,0.986,0,0.592,0.409,-0.178
44.08,0.157,0.592,-0.397,0.494,0.088,-0.208
44.1,0.267,0.493,-0.397,0.395,0.117,0.119
44.12,0.044,0.69,-0.099,0.592,0.088,-0.178
44.14,0.081,0.888,0.397,0.592,0.059,-0.03
44.16,0.11,1.085,-0.298,-0.098,0.03,-0.03
44.18,-0.009,0.592,0.497,0.79,0.059,-0.356
44.2,0.181,0.888,-0.199,0.592,0.146,-0.03
44.22,0.006,1.085,-0.596,0.691,0.059,-0.238
44.24,0.1,0.69,-0.397,1.184,-0.058,-0.089
44.26,0.077,0.197,-0.397,0.395,0.263,-0.148
44.28,-0.023,0.69,-0.497,0.888,0,-0.327
44.3,0.153,0.69,-0.199,0.395,0.205,-0.148
44.32,-0.07,1.183,-0.695,0.494,0.146,-0.267
44.34,0.046,1.183,0.298,0.198,-0.058,-0.208
44.36,0.126,0.69,0.298,0.395,0.292,-0.059
44.38,-0.143,1.085,-0.199,0.592,-0.145,-0.327
44.4,0.157,0.197,0.099,0.888,0.146,-0.119
44.42,-0.041,0.789,-0.298,0.592,0.175,-0.089
44.44,-0.119,0.493,-0.397,0.79,-0.087,-0.208
44.46,0.136,-0.098,-0.298,0.395,0.146,0
44.48,-0.137,0.69,0.099,-0.098,-0.058,-0.148
44.5,0.071,0.789,-0.199,0.79,0,-0.089
44.52,0.03,0.69,-0.199,0.691,0,0.178
44.54,-0.25,0.888,-0.397,-0.394,-0.087,-0.119
44.56,-0.019,0.296,-0.099,0,-0.204,-0.178
44.58,0.02,0.69,-0.397,0,0.059,0.06
44.6,-0.168,0.888,-0.199,0.592,-0.204,-0.297
44.62,-0.002,0.197,-0.199,0.592,-0.145,-0.03
44.64,-0.103,0.69,0.099,0.79,0,-0.059
44.66,-0.368,1.381,0,-0.098,-0.204,-0.238
44.68,0.03,0.493,-0.199,0.592,-0.174,-0.03
44.7,-0.229,1.085,-0.199,0.198,-0.204,-0.148
44.72,-0.329,0.888,0,1.085,-0.145,-0.356
44.74,-0.182,0.099,0,-0.098,-0.204,-0.446
44.76,-0.125,0.099,0.199,0.099,0.117,-0.208
44.78,-0.237,0,-0.397,-0.197,-0.204,-0.416
44.8,-0.182,0.789,-0.199,0.888,-0.204,-0.178
44.82,-0.188,0.493,0.497,0.494,-0.204,-0.089
44.84,-0.374,0,0.497,0.099,-0.379,-0.119
44.86,-0.266,0.395,0.994,0.099,-0.262,-0.297
44.88,-0.119,0.296,-0.298,0.395,-0.029,0
44.9,-0.256,0.592,-0.397,0.592,-0.145,0.149
44.92,-0.38,0.789,-0.199,0.395,-0.349,-0.148
44.94,-0.143,0.395,-0.397,0.494,-0.058,0
44.96,-0.27,0,-1.192,0.592,-0.204,-0.238
44.98,-0.233,0.099,-0.397,-0.098,-0.204,-0.208
45,-0.064,0.197,-0.596,0,0.059,-0.178
45.02,-0.115,0.888,-0.397,0.198,-0.116,-0.089
45.04,-0.196,0.493,-0.298,0.79,-0.204,-0.327
45.06,-0.047,0.888,0,1.085,-0.058,-0.208
45.08,-0.117,0.69,0.397,0.395,0.205,-0.208
45.1,-0.037,1.183,-0.199,0.296,0.059,-0.089
45.12,0.153,1.479,-0.099,0.296,0.146,-0.297
45.14,0.147,0.986,-0.695,-0.296,0.234,-0.059
45.16,0.067,1.381,-0.397,0.79,0.03,-0.238
45.18,0.171,0.197,-0.099,0.592,0.263,-0.119
45.2,0.155,0.888,0.099,0.888,0.117,0.06
45.22,0.144,0.69,-0.199,1.085,0.263,-0.386
45.24,0.206,0.296,-0.397,0.691,0.088,0
45.26,0.118,0.493,-0.199,0.395,0.088,-0.148
45.28,0.002,0.493,-0.099,0.395,-0.145,-0.356
45.3,0.149,0.986,-0.397,0.987,0,0
45.32,0.018,1.282,-0.795,0.198,0.263,-0.089
45.34,-0.009,1.676,-0.199,0.691,0.117,-0.267
45.36,0.075,0.888,-0.099,-0.098,0.146,-0.208
45.38,0.034,1.381,-0.099,0.296,0,-0.03
45.4,-0.039,1.381,0,-0.098,-0.058,-0.148
45.42,0.051,1.183,0.497,0.691,-0.029,-0.297
45.44,-0.025,1.381,0.596,0.395,0.205,0.06
45.46,-0.166,1.479,0,0.592,0,-0.267
45.48,0.044,0.493,-0.298,0.395,0.059,-0.089
45.5,-0.029,0.69,0.099,0,0.03,-0.178
45.52,-0.105,0.789,-0.199,0.691,0.117,-0.416
45.54,0.12,0.493,0,-0.296,0.059,-0.208
45.56,0.13,0.099,-0.298,0.592,0.234,0.06
45.58,-0.015,0.197,0.397,0.592,-0.029,-0.267
45.6,0.057,0.197,0.099,0.987,0.088,-0.119
45.62,0.214,0.395,0.696,0.494,0.205,0.119
45.64,-0.033,0.69,0.298,0.691,0.117,-0.089
45.66,0.169,0.395,0.298,0.592,0.059,0.06
45.68,0.167,0.592,-0.099,0.79,0.205,0
45.7,0.053,0.296,-0.099,0.79,0,-0.208
45.72,0.122,1.183,0,0.395,0.059,-0.119
45.74,0.194,0.493,-0.199,0.099,0.117,0
45.76,0.118,0.789,0.199,0.987,0.088,-0.327
45.78,0.106,0.493,0.099,0.888,0,-0.386
45.8,0.165,0.493,0.596,0.888,0.409,-0.148
45.82,-0.033,1.085,0.099,0.395,-0.058,-0.059
45.84,0.183,0.789,0,0.592,0.263,-0.208
45.86,0.114,1.183,-0.199,0.395,0.117,-0.267
45.88,-0.045,1.183,-0.397,0.79,-0.262,-0.386
45.9,0.118,1.578,-0.099,0.592,0.409,-0.208
45.92,0.175,1.381,0,0.79,0.409,0
45.94,0.085,1.085,0.099,1.085,-0.029,-0.416
45.96,0.149,1.085,0.397,0.888,0.263,-0.238
45.98,0.189,0.296,-0.099,0.592,0.205,0.06
46,-0.029,0.789,-0.099,0.592,0.117,-0.416
46.02,0.189,0.197,0.199,0.592,0.117,-0.208
46.04,0.175,1.183,0,0.198,0.35,-0.238
46.06,0.089,0.888,-0.199,0.296,0.059,-0.416
46.08,0.214,0.888,-0.199,0.691,0.059,-0.03
46.1,0.047,1.085,0.099,0.296,0.263,0.06
46.12,0.118,1.381,-0.397,0.494,0.146,-0.356
46.14,0.098,1.874,-0.199,0.395,0.263,0.119
46.16,0.053,0.888,-0.099,0.494,0.263,-0.089
46.18,-0.047,1.183,-0.397,0.296,-0.145,-0.178
46.2,0.153,1.282,-0.497,0.198,0.205,0.149
46.22,-0.064,1.282,-1.49,0.296,0.117,-0.297
46.24,-0.005,1.775,-0.695,0.987,0,-0.505
46.26,0.071,0.888,-0.497,-0.197,0.146,-0.178
46.28,-0.023,1.381,-1.192,0.198,0,-0.148
46.3,-0.035,0.789,-0.497,0.888,0.059,0
46.32,0.1,0.69,-0.397,1.085,0.263,0
46.34,-0.002,0.296,0,0.592,0.321,-0.475
46.36,0.063,0.296,-0.099,0.296,0.059,-0.119
46.38,0.189,0.888,0.199,0.296,0.234,0.06
46.4,0.126,0.888,-0.695,0.888,0.117,-0.297
46.42,0.163,1.085,0.199,0.888,0.263,-0.03
46.44,0.283,1.085,-0.199,0.592,0.146,0.06
46.46,0.071,0.888,-0.199,1.085,-0.087,-0.416
46.48,0.23,0.493,0.298,0.691,0.321,0.06
46.5,0.153,0.888,-0.497,1.085,0.263,-0.178
46.52,0.108,1.381,-0.397,0.395,0.088,-0.178
46.54,0.243,0.69,0.099,0.395,0.321,-0.267
46.56,0.177,0.493,-0.298,0.198,0.584,-0.327
46.58,0.116,0.789,-0.397,0.691,-0.087,-0.772
46.6,0.212,0.69,-0.199,0.395,0.146,0
46.62,0.126,0.69,0.696,0.79,0.35,-0.059
46.64,0.236,0.197,0.497,0.592,0.088,-0.208
46.66,0.294,0.69,0,0.691,0.467,0.06
46.68,0.095,1.578,0.298,1.085,0.117,-0.356
46.7,0.291,1.282,0.099,0.395,0.409,-0.148
46.72,0.285,1.381,-0.397,1.085,0.409,-0.059
46.74,0.069,1.381,0,0.592,0.175,-0.208
46.76,0.289,1.183,0,0.691,0.205,-0.059
46.78,0.153,0.888,-0.199,-0.098,0.059,-0.446
46.8,0.163,1.381,-0.397,0.198,0.205,-0.148
46.82,0.242,1.085,0.199,0.099,0.059,-0.327
46.84,0.014,1.676,-0.099,0.888,0.292,-0.119
46.86,0.292,1.085,-0.199,0.296,0.321,0
46.88,0.242,0.493,-0.894,0.79,0.292,-0.119
46.9,0.155,0.296,-0.397,1.184,0.175,-0.356
46.92,0.292,0.592,-0.695,0.79,0.263,-0.03
46.94,0.204,0.789,-0.497,0.592,0.438,-0.208
46.96,0.24,0.888,-0.199,0.79,0.175,0.119
46.98,0.338,0.888,-0.596,0,0.205,-0.059
47,0.12,0.69,0,0.395,0.205,-0.089
47.02,0.285,0.69,0.397,0.395,0.146,-0.148
47.04,0.267,0.888,-0.497,0.395,0.554,0.119
47.06,0.091,1.085,-0.695,0.395,0.059,-0.178
47.08,0.322,0.099,0,0.592,0.438,0.06
47.1,0.144,0.69,0.397,0.494,0.146,-0.089
47.12,0.177,0.592,-0.298,0.888,0.059,-0.267
47.14,0.226,1.479,-0.199,0.198,0.409,-0.089
47.16,0.177,1.381,-0.298,1.184,0.263,-0.148
47.18,0.243,1.183,-0.397,1.085,0.205,0
47.2,0.085,0.888,0.199,1.085,0.263,0.178
47.22,0.02,0.789,0.397,0.592,0.205,-0.208
47.24,0.255,0.888,0.298,0.592,0.35,-0.059
47.26,0.057,1.282,0.298,0.099,0.059,-0.148
47.28,0.073,1.479,0.397,0,0.059,-0.297
47.3,0.177,1.381,-0.199,0.888,0.175,-0.089
47.32,-0.109,1.578,-0.695,0.395,0.117,-0.327
47.34,0.185,1.085,-0.199,0.494,-0.029,-0.208
47.36,0.046,0.296,0,0.592,0.35,-0.297
47.38,0.061,1.282,-0.397,0.592,0.059,-0.208
47.4,0.171,1.479,-0.199,0.198,0.35,-0.208
47.42,0.116,1.183,-0.695,0.494,0.175,-0.059
47.44,0.171,1.282,0.099,0.691,0.205,-0.386
47.46,0.177,0.888,-0.298,0.888,0.35,0
47.48,0.061,1.578,-0.497,0.494,0.088,-0.208
47.5,0.267,1.183,-0.099,0.494,0.175,0
47.52,0.075,1.183,-0.397,0.198,0.205,-0.089
47.54,0.091,1.282,0.099,0.198,0.205,-0.297
47.56,0.232,1.381,-0.894,0.592,0,-0.178
47.58,-0.096,1.183,-0.397,0.888,0.205,-0.327
47.6,0.198,0.888,0.199,0.198,0.146,-0.119
47.62,0.298,0.888,-0.497,0.099,0.205,-0.178
47.64,0.026,1.085,-0.397,0.888,0.117,-0.089
47.66,0.198,1.282,-0.695,1.085,0.263,-0.059
47.68,0.091,1.282,0.397,0.296,0.263,0.03
47.7,0.13,1.282,0.298,0.592,0,-0.208
47.72,0.279,1.085,0.099,0.79,0.438,0.03
47.74,-0.054,0.789,-0.397,0.79,0.321,-0.119
47.76,0.281,0.986,-0.199,0.888,0.175,0.119
47.78,0.112,1.183,-1.093,0.987,0.263,0.149
47.8,-0.107,0.888,-0.695,0.395,0.059,-0.238
47.82,0.253,0.986,-0.497,0.296,0.234,0
47.84,0.034,1.085,-0.397,0.79,0.205,-0.208
47.86,0.12,1.578,0.099,0.395,0.03,-0.178
47.88,0.22,0.986,0.199,0,0.263,0
47.9,-0.111,1.676,0.497,0.592,-0.058,-0.267
47.92,0.12,0.493,0.497,0.691,-0.029,0.06
47.94,0.085,0.888,0.696,0.592,0.263,-0.089
47.96,-0.147,1.183,0.397,0.888,0,-0.148
47.98,0.085,0.493,0.596,0.296,0,-0.238
48,0.126,0.493,0.894,0.592,0.321,0.119
48.02,-0.078,0.888,0.397,-0.296,0.088,-0.564
48.04,0.118,0.986,0.298,0.888,0.146,-0.297
48.06,-0.049,1.085,-0.397,0.198,-0.029,0
48.08,-0.158,0.493,0.199,0.494,-0.262,-0.238
48.1,0.01,0.888,0.497,0.296,0.059,-0.238
48.12,0.014,0.493,0.298,0.888,-0.204,-0.089
48.14,-0.162,1.085,0,0.79,0.059,0.119
48.16,-0.213,0.789,0.497,0.198,-0.553,0.624
48.18,0.1,0.789,0.596,0.395,0.263,0.446
48.2,-0.25,1.085,0.596,-0.69,-0.029,-0.089
48.22,-0.109,0.493,-0.298,0.395,0.059,-0.297
48.24,0.028,0.592,-0.199,-0.394,-0.058,-0.148
48.26,-0.272,1.676,0.298,0.395,-0.174,0
48.28,-0.205,1.381,0.397,0,-0.32,-0.475
48.3,-0.056,1.183,-0.099,0.592,0.059,0.119
48.32,-0.252,0.986,0,0.592,-0.204,-0.238
48.34,-0.309,1.479,-0.695,0.395,-0.32,-0.178
48.36,-0.064,0.197,-1.093,0.395,-0.174,0.119
48.38,-0.258,1.282,-0.497,0.099,-0.641,-0.356
48.4,-0.274,0.888,-0.397,0.592,-0.291,-0.059
48.42,-0.139,0.592,0,0.395,-0.174,-0.089
48.44,-0.266,0.395,0.596,-0.197,0.117,-0.119
48.46,-0.178,0.493,0.497,-0.197,-0.145,-0.356
48.48,-0.237,0.296,0.298,0.691,-0.262,-0.148
48.5,-0.247,0.789,0.596,0.494,-0.029,-0.178
48.52,-0.339,1.479,0.099,0.099,-0.408,0.089
48.54,-0.26,1.381,-0.199,0.296,-0.466,0
48.56,-0.199,1.085,-0.099,0.395,0.03,0.06
48.58,-0.174,0.986,-0.397,0.296,-0.145,-0.119
48.6,-0.39,1.381,-1.093,-0.197,-0.233,-0.297
48.62,-0.182,0.296,-0.695,0.099,-0.379,0
48.64,-0.323,0.69,-0.497,0.691,0.059,-0.297
48.66,-0.256,0,0.298,-0.098,-0.262,-0.208
48.68,-0.252,0.69,-0.099,-0.493,-0.204,-0.327
48.7,-0.113,-0.098,0.099,-0.69,0.088,0.268
48.72,-0.217,0.197,-0.199,-0.493,-0.204,-0.267
48.74,-0.26,0.888,-0.596,0.79,-0.204,0
48.76,-0.115,0.592,-0.795,-0.296,-0.262,0.06
48.78,-0.258,0.592,-0.199,0.592,-0.174,0.208
48.8,-0.209,0.493,0.994,-0.098,-0.058,-0.208
48.82,-0.247,1.183,0.994,0.198,-0.145,-0.119
48.84,-0.196,0.197,0,-0.098,-0.174,-0.119
48.86,-0.109,0.493,-0.298,0.099,-0.145,-0.089
48.88,-0.315,0.197,-0.099,0.592,-0.058,-0.178
48.9,-0.168,1.085,-0.199,-0.394,-0.262,-0.148
48.92,-0.127,0.296,-0.298,0.79,-0.233,-0.03
48.94,-0.274,0.493,0.099,-0.098,0,-0.178
48.96,-0.35,-0.098,0.397,0.987,-0.262,-0.386
48.98,-0.184,0.099,-0.497,-0.296,-0.32,0.03
49,-0.229,0.69,0.696,0.592,-4.169,3.328
49.02,-0.374,0.888,0.696,-0.296,1.108,0.892
49.04,-0.321,1.183,0.397,0.592,-0.379,-0.267
49.06,-0.327,0.493,-0.894,-0.296,-0.029,-0.505
49.08,-0.176,0.197,-0.497,0.395,-0.174,0
49.1,-0.415,0.888,0.298,-0.296,-0.349,0.03
49.12,-0.196,0.197,0.994,0.296,-0.816,0.268
49.14,-0.321,0.592,-0.199,-0.296,-0.32,-0.416
49.16,-0.166,0.296,-0.199,0,-0.262,0.208
49.18,-0.333,0.888,0.397,0.296,-0.029,-0.148
49.2,-0.299,1.775,-0.397,0.888,-0.379,-0.119
49.22,-0.343,0.099,-0.695,-0.197,-0.408,-0.148
49.24,-0.192,0,0.298,0.198,0.263,-0.148
49.26,-0.301,0.197,0.497,0.296,-0.437,-0.059
49.28,-0.348,0.789,0,0.888,0,-0.624
49.3,-0.292,0.986,-0.199,-0.098,-0.262,-0.267
49.32,-0.188,0.493,-0.795,0.198,-0.145,-0.148
49.34,-0.272,0.592,-0.199,-0.394,-0.233,0.268
49.36,-0.378,0.69,0.298,0,-0.583,-1.218
49.38,-0.229,0.789,0.099,0.198,-0.262,0.06
49.4,-0.207,1.085,0.298,0.888,-0.116,-0.267
49.42,-0.362,1.381,-0.199,0.691,-0.262,-0.178
49.44,-0.395,1.381,-0.695,0.198,-0.145,0.119
49.46,-0.231,0.493,-0.199,-0.296,-0.087,-0.119
49.48,-0.109,0.493,0.497,0.198,-0.262,-0.148
49.5,-0.233,0.592,0.696,-0.296,-0.204,-0.327
49.52,-0.431,0.197,0.099,0.691,-0.262,-0.624
49.54,-0.254,0.296,-0.099,0.395,-0.116,-0.208
49.56,-0.101,0,0.497,1.283,-0.204,-0.416
49.58,-0.209,0.197,0.696,0.296,0.088,-0.089
49.6,-0.119,0.395,0,-0.197,-0.145,-0.178
49.62,-0.141,-0.098,-0.397,0,-0.32,0.119
49.64,-0.205,-0.197,0.596,0.79,0.117,0.119
49.66,-0.233,0.888,-0.298,-0.098,0.03,-0.327
49.68,-0.098,0.493,0,0.79,-0.058,-0.178
49.7,-0.129,0,-0.894,0.494,-0.116,-0.178
49.72,-0.186,0.197,-1.093,-0.098,-0.116,-0.208
49.74,-0.331,0.197,-0.199,0.099,-0.262,-0.356
49.76,-0.103,0.69,0.596,0.592,0.03,-0.416
49.78,-0.215,0.197,0.298,0.592,-0.087,-0.03
49.8,-0.215,0.493,0.298,0.099,-0.204,0.03
49.82,-0.286,1.282,0,-0.197,-0.204,0
49.84,-0.247,0.592,-0.795,-0.098,-0.087,0
49.86,-0.068,0.888,-0.099,0.198,-0.087,0.03
49.88,-0.207,0.69,0,1.085,-0.116,-0.267
49.9,-0.337,1.085,0.199,0.592,0.059,-0.535
49.92,-0.182,0.986,0,0.395,-0.058,-0.208
49.94,-0.198,0.592,-0.596,-0.394,-0.087,-0.386
49.96,-0.201,1.183,-0.397,0.691,-0.262,-0.267
49.98,-0.143,0.69,0.298,0,-0.145,-0.178
50,-0.207,0.296,0.696,-0.394,-0.145,0.208
50.02,-0.305,0.099,1.093,0.296,0.059,-0.148
50.04,-0.166,0.986,0.397,0.099,-0.087,-0.089
50.06,-0.107,0.197,0.497,1.283,-0.058,-0.089
50.08,-0.243,0.789,0.298,0.888,-0.058,-0.03
50.1,-0.219,0.789,-0.298,0.395,-0.087,-0.238
50.12,-0.156,0.69,-0.397,0.099,-0.145,-0.148
50.14,-0.147,0.789,-0.695,0.395,0,-0.089
50.16,-0.237,0.69,0,0.987,-0.116,-0.386
50.18,-0.094,-0.197,0.497,-0.493,-0.204,0
50.2,-0.207,0.296,0,0.592,-0.116,-0.03
50.22,-0.198,0.592,0.497,-0.493,0,-0.089
50.24,-0.145,0.888,0.596,-0.197,-0.145,-0.178
50.26,0,0.69,0.298,0.395,-0.058,0
50.28,-0.219,0.789,-0.397,0.296,-0.029,-0.297
50.3,-0.17,0.888,-0.199,1.085,-0.058,-0.148
50.32,0.036,0.888,-0.497,0,-0.204,-0.119
50.34,-0.166,1.183,-0.695,0.198,0.059,-0.178
50.36,-0.092,1.381,-0.695,0.296,-0.058,-0.356
50.38,-0.135,1.085,-0.397,0.395,-0.116,-0.238
50.4,-0.17,0.099,0,0.79,-0.029,0.06
50.42,-0.209,1.085,0.298,0.691,-0.174,-0.148
50.44,-0.051,0.197,0.199,0.79,0.059,0.03
50.46,-0.101,0.099,0.298,-0.197,0.03,-0.059
50.48,-0.201,0.395,0.596,0.888,-0.145,0
50.5,-0.127,0.69,-0.199,0.296,0,-0.208
50.52,-0.045,0.592,0.397,0.592,0.059,0.03
50.54,-0.115,0.197,-0.099,0.395,-0.204,-0.178
50.56,-0.219,0.888,0.596,0.198,-0.087,-0.297
50.58,-0.019,0.197,-0.497,0.198,-0.145,0.119
50.6,-0.252,0.395,0.397,1.085,-0.262,-0.327
50.62,-0.194,0.888,-0.099,1.085,-0.204,-0.356
50.64,-0.043,0.69,-0.199,-0.098,0,0.06
50.66,-0.174,1.085,0,0.888,-0.058,0
50.68,-0.239,0.888,-0.397,0.099,-0.145,-0.089
50.7,-0.019,0.789,-0.199,0,-0.116,0.178
50.72,-0.209,0.493,-0.199,0.691,0,0.149
50.74,-0.264,0.493,-0.298,0.888,0.059,-0.208
50.76,-0.143,0.197,0.099,0.198,0,-0.208
50.78,-0.052,0.493,0.397,-0.493,-0.029,0.06
50.8,-0.286,0.493,0,0.888,-0.32,-0.356
50.82,-0.133,0.395,-0.099,0.592,-0.058,-0.178
50.84,-0.17,-0.197,0.497,0.592,-0.145,-0.089
50.86,-0.25,0.197,0.696,0.099,-0.204,-0.356
50.88,-0.25,0.197,0.497,-0.296,-0.145,-0.03
50.9,-0.096,-0.296,0,0.592,0,-0.059
50.92,-0.217,1.183,0.298,0.691,-0.058,-0.297
50.94,-0.296,1.578,-0.397,0.198,-0.204,-0.356
50.96,-0.056,1.676,-0.099,0.099,-0.204,0.178
50.98,-0.243,1.183,0,0.691,-0.145,-0.386
51,-0.256,1.479,-0.298,1.085,-0.204,-0.356
51.02,-0.101,1.183,-0.397,0.099,-0.408,0.06
51.04,-0.174,0.493,-0.199,0.79,0,0.119
51.06,-0.219,0.789,-0.099,0.592,-0.116,-0.208
51.08,-0.088,0.69,0,0.592,-0.145,0.119
51.1,-0.196,0.493,0.099,0.592,-0.174,0.238
51.12,-0.247,0.592,-0.199,0,-0.291,-0.119
51.14,-0.145,0.69,0.099,0.592,-0.204,-0.148
51.16,-0.194,0.789,-0.099,0.691,-0.058,-0.03
51.18,-0.252,0.395,0,0.888,-0.145,-0.089
51.2,-0.305,0.493,-0.199,0,-0.291,0
51.22,-0.129,0.592,-0.298,0.099,-0.087,0.119
51.24,-0.266,0.69,-0.199,-0.394,-0.233,0
51.26,-0.27,0.69,0,0.395,-0.204,-0.208
51.28,-0.162,0.789,-0.199,-0.197,-0.291,-0.178
51.3,-0.201,0.69,0,0.592,-0.058,0
51.32,-0.297,0.888,0.298,-0.098,-0.029,-0.208
51.34,-0.107,0.888,-0.099,0.592,-0.174,-0.386
51.36,-0.015,0.888,-0.099,0.592,-0.174,0.089
51.38,-0.419,1.282,-0.397,0.888,-0.349,-0.208
51.4,-0.125,0.493,0,0.395,-0.262,-0.238
51.42,-0.196,0.493,-0.199,1.085,-0.233,-0.059
51.44,-0.192,0.099,-0.298,0.198,0,-0.089
51.46,-0.233,0.395,0.298,-0.394,-0.087,-0.148
51.48,-0.007,-0.493,0.596,0.592,-0.087,-0.148
51.5,-0.164,0,0.298,-0.888,0.117,0.06
51.52,-0.117,-0.098,0.099,0.296,-0.145,-0.059
51.54,-0.078,-0.098,0.099,0.099,-0.087,-0.327
51.56,-0.058,0.197,0.497,0.888,0.117,0
51.58,-0.186,1.282,0.497,0.592,-0.087,-0.208
51.6,0.028,0.197,0.596,0.592,-0.145,-0.089
51.62,-0.017,0.493,0.696,0.395,0.088,-0.148
51.64,-0.217,0.493,0.199,0.888,-0.087,-0.148
51.66,-0.002,0.296,0.298,0.494,0.03,-0.089
