time,centroid_x,centroid_y,FRwheel_x,FRwheel_z,RRwheel_x,floor_x,floor_z,velocity
64.4,0.306,0.057,0.197,0.397,0.395,0.234,-0.059,7.93
64.42,0.194,0.06,0.099,-0.199,0.888,0.059,-0.089,7.93
64.44,0.294,0.045,-0.197,0.298,0.395,0,0.208,7.88
64.46,0.206,0.111,0.395,0.298,0.296,0.234,-0.089,7.88
64.48,0.281,-0.026,0.493,0.397,0.79,0.234,-0.03,7.88
64.5,0.185,0.111,1.085,-0.397,0.987,0.292,-0.148,7.88
64.52,0.194,0.066,1.775,-0.199,1.579,0.205,0.119,7.88
64.54,0.24,-0.016,1.381,0.199,0.888,0.409,0,7.88
64.56,0.189,0.194,0.69,0.199,0.395,0.263,0,7.88
64.58,0.328,0.084,0.986,0.795,0.987,0.234,-0.208,7.88
64.6,0.171,0.07,0.888,-0.397,0.099,0.234,-0.119,7.82
64.62,0.23,-0.036,0.296,0.298,0.395,0.088,-0.178,7.82
64.64,0.253,0.008,0.197,0.497,0.099,0.175,0,7.82
64.66,0.063,0.088,0.493,0.397,0.395,0,-0.267,7.82
64.68,0.171,0.084,0.69,0.497,0.395,0.205,-0.089,7.82
64.7,0.006,0.229,0.197,-0.397,0.296,-0.029,-0.208,7.82
64.72,-0.241,0.147,0.099,0.099,0.494,-0.32,-0.356,7.82
64.74,-0.041,0.129,-0.197,0.298,0.592,-0.145,-0.119,7.82
64.76,-0.388,0.219,0.395,-0.397,0.395,-0.204,-0.208,7.88
64.78,-0.174,0.111,0.493,0.596,-0.098,-0.233,-0.446,7.88
64.8,-0.052,0.253,0.395,0,-0.69,-0.204,0.119,7.88
64.82,-0.327,0.127,0.592,0.298,-0.296,-0.262,-0.148,7.88
64.84,-0.337,0.278,0.592,0.497,-0.098,-0.612,-0.267,7.93
64.86,-0.17,0.029,0.296,0.298,0.198,-0.32,-0.059,7.93
64.88,-0.321,0.025,-0.197,0.099,0.198,-0.379,-0.238,7.99
64.9,-0.364,0.27,0.395,0.099,-0.098,-0.466,-0.178,7.99
64.92,-0.164,0.335,0,-0.199,-0.197,-0.408,-0.089,8.04
64.94,-0.45,0.427,0.197,-0.695,0.79,-0.349,-0.119,8.04
64.96,-0.458,0.415,0.296,0,0.099,-0.553,-0.356,8.1
64.98,-0.247,0.611,-0.592,-0.695,-0.493,-0.466,0.03,8.1
65,-0.317,0.494,-0.69,-0.099,-0.098,-0.145,-0.178,8.16
65.02,-0.501,0.629,0,0,-0.098,-0.524,-0.178,8.16
65.04,-0.313,0.658,0.197,-0.199,0.198,-0.408,-0.208,8.27
65.06,-0.374,0.705,0,-0.199,-0.197,-0.349,0,8.27
65.08,-0.366,0.425,0.592,0.099,-0.296,-0.612,-0.089,8.33
65.1,-0.474,0.615,-0.493,-0.397,0.198,-0.553,-0.178,8.33
65.12,-0.339,0.552,-0.986,0.298,-0.098,-0.553,-0.089,8.38
65.14,-0.237,0.697,-0.986,0.298,-0.493,-0.262,-0.119,8.38
65.16,-0.309,0.609,-1.085,0,0.296,-0.32,-0.148,8.44
65.18,-0.248,0.895,-0.69,0.298,0.198,-0.408,-0.327,8.44
65.2,-0.205,0.819,0.296,0.298,0.592,-0.262,-0.267,8.49
65.22,-0.237,0.825,0.592,-0.397,1.283,-0.204,-0.416,8.49
65.24,-0.119,0.848,0.986,-0.695,0.198,-0.087,-0.208,8.55
65.26,0.057,0.717,0.197,0.099,0.198,0,0,8.55
65.28,-0.119,0.625,0.493,-0.199,0.099,-0.145,0.089,8.61
65.3,-0.098,0.813,0.789,-0.497,0.198,-0.116,-0.178,8.61
65.32,-0.105,0.933,0.197,-0.298,1.579,-0.058,0,8.66
65.34,0.04,0.515,-0.296,-0.099,-0.197,-0.058,0,8.66
65.36,-0.072,0.746,0.395,-0.199,-0.394,-0.204,-0.208,8.66
65.38,0.169,0.901,0.099,-0.397,-0.493,-0.145,-0.089,8.66
65.4,-0.023,0.939,0.493,-0.099,-0.098,0.03,-0.03,8.72
65.42,-0.088,0.788,0.789,-0.695,0.592,-0.087,-0.356,8.72
65.44,0.065,1.033,0,-0.695,0.592,-0.174,-0.03,8.78
65.46,0.095,0.666,0.197,-0.099,0.296,0.146,0.119,8.78
65.48,0.112,0.437,0.296,0.099,-0.296,-0.233,-0.505,8.78
65.5,0.049,0.839,0.592,0,0.888,0.059,-0.208,8.78
65.52,0.098,0.931,0.197,0,0.296,-0.145,-0.297,8.83
65.54,-0.035,1.048,0.197,0.199,0.395,0.205,-0.267,8.83
65.56,0.091,0.819,0.197,0,0.592,-0.058,-0.178,8.83
65.58,0.224,0.966,0.789,-0.199,0.099,0.059,-0.267,8.83
65.6,0.144,0.727,0.789,-0.199,0.395,0.146,-0.208,8.89
65.62,0.147,1.234,0.888,-0.397,0.691,0,-0.416,8.89
65.64,0.23,1.001,0.888,0.099,0.79,0.263,0.06,8.89
65.66,0.157,0.527,0.099,0.099,0.691,0.205,-0.267,8.89
65.68,0.267,0.607,0.592,0.099,-0.098,0.146,0.119,8.94
65.7,0.263,1.023,0.493,0,0.987,0.234,0,8.94
65.72,-0.06,1.266,0.592,-0.397,0.198,0.03,-0.178,8.94
65.74,0.216,1.019,0.789,-0.695,1.48,0,-0.208,8.94
65.76,0.232,1.121,0.69,-0.199,0.099,0.117,0,8.94
65.78,0.112,0.937,0.888,-0.099,0.592,0.059,-0.208,8.94
65.8,0.289,1.172,-0.197,-0.795,0.099,0.117,-0.178,9
65.82,0.271,1.111,0,0,1.085,0.175,0,9
65.84,0.006,0.68,0.099,-0.695,1.283,0.059,-0.416,9
65.86,0.33,0.856,0,0,0.395,0.263,-0.148,9
65.88,0.181,1.033,-0.296,0,1.085,0.263,0,9
65.9,-0.027,0.986,-0.197,-0.199,0.395,0.263,-0.208,9
65.92,0.285,1.129,0.395,-0.397,0.198,0.146,0,9
65.94,0.185,1.356,0.789,0,0.395,0.409,-0.178,9
65.96,0.063,0.866,1.381,0.199,0.592,0.175,-0.356,9.06
65.98,0.277,0.935,0.592,-0.099,0.099,0,-0.178,9.06
66,0.108,0.739,0.888,-0.397,0.494,0.263,-0.089,9
66.02,0.004,0.852,0.493,-0.497,0.198,0.146,-0.238,9
66.04,0.281,1.04,0.69,-0.695,0.494,0.175,-0.327,9
66.06,0.216,0.946,0,-0.298,0.592,0.263,0.03,9
66.08,0.034,1.003,0.888,-0.695,0.198,0.059,-0.327,9.06
66.1,0.208,0.997,0.986,-0.993,-0.098,0.175,0,9.06
66.12,0.163,1.074,0.493,-0.497,0.888,0.321,-0.119,9.11
66.14,0.083,0.925,1.085,-0.397,0.494,0.146,-0.416,9.11
66.16,0.341,1.017,0.493,-0.795,0.198,0.205,-0.148,9.11
66.18,0.171,0.966,0.493,0,-0.098,0.263,-0.297,9.11
66.2,0.142,0.807,0.592,0,0.592,0.117,-0.386,9.11
66.22,0.202,1.164,1.183,-0.795,0.79,0.205,-0.208,9.11
66.24,0.183,0.915,0.592,-0.397,0.888,0.292,-0.267,9.11
66.26,0.126,0.752,0.888,-0.695,0.592,0.088,-0.297,9.11
66.28,0.287,0.899,0.69,-0.497,0.987,0.117,0,9.17
66.3,0.116,1.084,1.085,-0.397,0.099,0.35,-0.297,9.17
66.32,0.104,1.031,0.888,0,0.395,0.088,-0.416,9.17
66.34,0.402,1.011,0.592,0,0,0.146,0,9.17
66.36,0.067,0.944,0.986,-0.199,0.592,0.117,-0.297,9.23
66.38,0.267,0.615,0,-0.397,0.888,0.379,-0.208,9.23
66.4,0.171,1.115,0.395,-0.894,0.395,0.117,0.208,9.23
66.42,-0.009,0.841,1.085,-0.894,0.888,0.088,-0.119,9.23
66.44,0.338,0.897,0.789,-1.093,0.691,0.146,-0.564,9.23
66.46,0.265,0.601,1.282,-1.093,1.085,0.554,0.089,9.23
66.48,0.118,0.566,0.69,-0.894,0.296,0,-0.386,9.28
66.5,0.196,1.017,1.085,-0.894,0.099,0.438,-0.208,9.28
66.52,0.136,1.119,2.071,-0.397,0.395,0.175,-0.178,9.28
66.54,0.118,1.029,1.381,-0.298,0.79,0.292,-0.208,9.28
66.56,0.373,0.788,0.493,-0.199,0.494,0.525,-0.119,9.28
66.58,0.128,0.731,0.592,-0.695,0.099,0.205,-0.208,9.28
66.6,0.243,0.68,0.197,0.199,1.085,0.146,-0.178,9.23
66.62,0.216,0.729,-0.197,0,1.184,0.438,-0.297,9.23
66.64,0.151,0.807,0.69,0.298,0.888,0.263,-0.208,9.23
66.66,0.436,0.694,0.296,0.099,0.691,0.438,-0.178,9.23
66.68,0.251,0.844,0.888,-0.497,0.79,0.379,-0.297,9.23
66.7,0.079,0.711,1.183,-0.099,1.085,0.35,-0.208,9.23
66.72,0.392,0.77,1.183,-0.298,0.296,0.525,-0.356,9.28
66.74,0.126,0.893,0.888,0.199,0.79,0.263,-0.148,9.28
66.76,0.322,0.795,1.085,0.199,-0.098,0.379,0.089,9.28
66.78,0.289,0.927,1.085,-0.894,0.395,0.205,-0.03,9.28
66.8,0.051,0.874,1.282,-0.695,1.085,0.234,-0.505,9.28
66.82,0.447,0.984,1.085,-0.596,0.592,0.467,-0.267,9.28
66.84,0.224,0.946,1.282,0,0.691,0.409,-0.297,9.28
66.86,0.259,0.743,1.874,0,0.494,0.175,-0.386,9.28
66.88,0.296,1.046,2.071,-0.795,0.198,0.205,0.149,9.28
66.9,0.171,0.972,1.676,0,0.691,0.263,-0.03,9.28
66.92,0.306,0.94,1.282,-0.199,0.395,0.379,-0.208,9.28
66.94,0.387,0.888,0.69,-0.099,-0.098,0.554,0.03,9.28
66.96,0.306,0.67,0.789,-0.199,0.395,0.234,-0.178,9.34
66.98,0.33,0.819,0.592,0.199,0.099,0.438,0.03,9.34
67,0.24,0.684,0.888,-0.199,0.395,0.35,0,9.34
67.02,0.089,0.801,1.972,0.199,0.888,0.379,-0.446,9.34
67.04,0.528,0.776,1.381,-0.695,0.395,0.584,0.089,9.34
67.06,0.185,0.67,0.592,-1.093,0.395,0.117,-0.386,9.34
67.08,0.291,0.639,0.592,-0.993,0.79,0.438,-0.416,9.39
67.1,0.249,0.825,0.592,0.696,0.592,0.379,-0.356,9.39
67.12,0.077,0.737,0.395,-0.695,0.395,0,-0.564,9.34
67.14,0.396,0.888,-0.887,-1.391,0.395,0.438,-0.208,9.34
67.16,0.159,0.833,0,-0.099,0.395,0.146,-0.594,9.39
67.18,0.232,0.68,2.071,-0.099,0.198,0.263,-0.416,9.39
67.2,0.294,0.899,0.69,0.696,0.691,0.613,0.327,9.39
67.22,0.046,1.234,3.846,-0.199,1.283,0,-0.089,9.39
67.24,0.418,0.758,1.972,0.894,1.283,0.35,-0.119,9.45
67.26,0.3,0.58,3.649,-0.497,0,0.35,-0.03,9.45
67.28,0.224,0.572,2.761,-1.093,0.79,0.35,-0.356,9.39
67.3,0.436,0.901,2.268,-0.397,0.395,0.554,0,9.39
67.32,0.112,0.919,1.676,-1.292,0.691,0.175,-0.505,9.45
67.34,0.418,0.639,1.578,-0.099,0.79,0.35,-0.446,9.45
67.36,0.283,0.746,2.465,0,-0.098,0.409,-0.416,9.45
67.38,0.245,0.848,3.156,-0.397,0.691,0.205,-0.119,9.45
67.4,0.461,1.087,2.564,0.596,0.198,0.467,-0.119,9.45
67.42,0.23,0.835,4.832,-0.497,0.987,0.321,0,9.45
67.44,0.524,0.335,0.493,-1.788,0.79,0.525,0.149,9.45
67.46,0.459,0.788,2.761,1.49,1.381,0.496,0.119,9.45
67.48,0.471,0.874,-0.887,-0.795,1.283,0.554,0.03,9.45
67.5,0.671,0.929,-0.197,-0.397,0.987,0.817,-0.238,9.45
67.52,0.471,0.58,0.888,0.199,1.085,0.817,-0.416,9.39
67.54,0.677,0.599,1.381,-0.199,1.085,0.671,-0.356,9.39
67.56,0.367,1.099,2.958,0.795,0.79,0.584,0.03,9.45
67.58,0.545,1.084,2.367,-1.59,1.48,0.584,-0.03,9.45
67.6,0.455,0.633,2.958,-0.497,1.579,0.438,-0.297,9.39
67.62,0.653,0.366,-1.972,0.696,0.888,0.584,0.089,9.39
67.64,0.428,0.194,2.465,1.59,0.099,0.671,0,9.39
67.66,0.565,0.374,2.958,-0.397,0.198,0.496,0.327,9.39
67.68,0.494,0.911,1.578,-0.497,1.973,0.525,0.119,9.39
67.7,0.381,1.152,2.465,-1.59,1.283,0.554,-0.356,9.39
67.72,0.498,0.684,1.085,-0.397,0.592,0.642,0.119,9.39
67.74,0.467,0.772,0.493,-0.993,0.592,0.642,-0.356,9.39
67.76,0.412,0.939,1.578,-0.397,0.592,0.409,0.06,9.34
67.78,0.504,0.668,1.085,1.689,0.494,0.525,-0.416,9.34
67.8,0.571,0.429,0.789,-0.795,0.79,0.409,0,9.34
67.82,0.402,0.719,2.958,0.397,0.691,0.525,-0.267,9.34
67.84,0.357,0.67,-0.197,0.199,0.888,0.525,-0.148,9.34
67.86,0.62,0.931,1.479,-0.596,1.579,0.409,0.119,9.34
67.88,0.287,1.048,2.268,-0.993,1.283,0.671,-0.089,9.34
67.9,0.549,0.766,0.888,3.775,1.085,0.554,-0.089,9.34
67.92,0.606,0.792,-0.887,0.099,0.395,0.671,-0.059,9.34
67.94,0.394,0.778,2.465,0.298,0,0.584,-0.148,9.34
67.96,0.588,0.668,1.775,-0.099,0.395,0.321,-0.238,9.28
67.98,0.345,0.984,0.395,0.397,-0.098,0.263,-0.208,9.28
68,0.394,0.842,1.183,-1.689,2.269,0.467,-0.267,9.28
68.02,0.259,1.119,1.381,0,1.085,0.467,-0.356,9.28
68.04,0.577,0.507,-0.887,0.298,0.296,0.613,-0.178,9.23
68.06,0.404,0.919,2.761,-1.987,0.099,0.292,-0.208,9.23
68.08,0.416,0.717,0.69,1.192,1.085,0.642,-0.089,9.28
68.1,0.506,0.815,1.578,-0.695,0.888,0.496,-0.386,9.28
68.12,0.422,0.98,3.353,-1.987,0.987,0.438,-0.178,9.23
68.14,0.257,0.537,1.479,0.894,0.79,0.467,-0.059,9.23
68.16,0.596,0.786,1.874,-0.397,1.381,0.35,-0.148,9.23
68.18,0.31,0.705,2.761,-0.795,0.888,0.642,0.03,9.23
68.2,0.443,0.294,0.986,2.285,1.184,0.409,-0.089,9.23
68.22,0.404,0.499,2.761,-1.093,1.283,0.321,0.119,9.23
68.24,0.294,0.525,2.958,0,0.395,0.409,-0.089,9.17
68.26,0.494,0.411,0,0.199,2.467,0.671,0,9.17
68.28,0.428,0.956,1.085,1.49,-0.493,0.642,-0.356,9.17
68.3,0.473,0.494,1.183,0.497,1.283,0.613,0,9.17
68.32,0.518,0.886,3.747,0.099,1.283,0.409,-0.03,9.17
68.34,0.426,0.37,0.69,-0.894,0.691,0.584,0.119,9.17
68.36,0.4,0.597,4.339,-1.888,1.283,0.496,-0.119,9.11
68.38,0.21,0.803,1.381,-0.199,1.48,0.409,-0.238,9.11
68.4,0.614,0.605,1.479,-0.497,1.677,0.525,-0.178,9.11
68.42,0.273,0.521,2.761,-0.397,0.79,0.438,-0.267,9.11
68.44,0.563,0.121,-0.69,0.497,0.296,0.554,0.03,9.17
68.46,0.461,0.443,2.071,-0.497,0.888,0.409,-0.208,9.17
68.48,0.363,0.478,1.183,1.292,0.395,0.496,0.119,9.11
68.5,0.385,0.417,1.282,-0.795,1.381,0.438,-0.089,9.11
68.52,0.402,0.635,0.69,0.397,-0.789,0.554,0.06,9.11
68.54,0.385,0.496,0.789,-1.292,0.691,0.467,-0.089,9.11
68.56,0.453,0.645,1.479,0.298,0.987,0.438,-0.238,9.11
68.58,0.277,0.421,1.381,0.298,1.973,0.554,-0.208,9.11
68.6,0.214,0.46,2.169,-1.391,3.453,0.438,-0.267,9.11
68.62,0.061,0.384,3.254,1.888,1.283,0.584,0.06,9.11
68.64,0.649,-0.151,0.69,-0.894,-1.578,0.496,-0.178,9.06
68.66,0.532,0.18,3.451,0.298,-0.789,0.438,0,9.06
68.68,0.263,0.194,3.846,-0.596,1.283,0.292,-0.327,9.06
68.7,0.222,0.476,2.958,-0.199,2.171,0.758,-0.119,9.06
68.72,0.253,0.552,2.86,-1.59,2.269,0.379,-0.416,9
68.74,0.281,0.166,0.789,-0.199,-0.197,0.467,-0.148,9
68.76,0.485,0.137,0,1.888,0.79,0.409,-0.416,8.94
68.78,0.412,-0.126,0.986,0.199,2.763,0.379,0.149,8.94
68.8,0.177,-0.139,0.493,-0.497,0.395,0.525,0,8.94
68.82,0.459,0.245,1.479,-0.695,0,0.554,-0.148,8.94
68.84,0.375,0.127,1.479,-0.397,0.987,0.729,-0.059,8.94
68.86,0.263,0.26,0.986,1.49,1.283,0.496,-0.059,8.94
68.88,0.34,0.107,0.197,0.994,2.664,0.554,-0.059,8.89
68.9,0.338,0.098,-1.183,1.788,-0.098,0.584,0.03,8.89
68.92,0.443,-0.098,1.381,0.994,-0.888,0.438,0.119,8.83
68.94,0.371,-0.026,1.775,-0.894,-1.085,0.642,0,8.83
68.96,0.522,0.253,1.183,0.795,0.395,0.642,0.06,8.83
68.98,0.383,0.205,1.183,-0.397,0.395,0.35,-0.238,8.83
69,0.242,0.447,-0.296,0.894,2.368,0.554,0.03,8.83
69.02,0.208,0.004,0.493,2.683,2.467,0.35,0.03,8.83
69.04,0.49,0.041,-1.38,0.497,0,0.758,0,8.78
69.06,0.436,0.18,0.493,0.199,1.579,0.7,0.03,8.78
69.08,0.555,0,-0.197,1.093,1.579,0.467,0.06,8.78
69.1,0.263,0.315,3.057,-0.199,0.888,0.438,-0.208,8.78
69.12,0.52,0.111,1.578,0.596,1.283,0.554,0.06,8.78
69.14,0.343,0.076,1.972,-0.993,0.099,0.584,-0.03,8.78
69.16,0.404,-0.1,2.958,-0.497,-0.493,0.35,0,8.72
69.18,0.639,-0.012,1.183,-0.894,-0.197,0.409,0.268,8.72
69.2,0.361,0.096,1.085,-0.199,0.691,0.321,-0.03,8.66
69.22,0.39,0.008,1.183,0,0.592,0.642,-0.059,8.66
69.24,0.332,-0.006,1.578,-1.59,1.579,0.409,-0.089,8.66
69.26,0.281,0.174,3.353,1.192,0.691,0.817,-0.089,8.66
69.28,0.526,0.068,2.169,0,1.283,0.554,0.06,8.61
69.3,0.449,-0.014,3.254,2.384,-0.789,0.613,0.03,8.61
69.32,0.557,0.113,-0.493,-1.093,2.072,0.554,-0.089,8.55
69.34,0.261,-0.285,1.578,-0.199,0.79,0.642,0.268,8.55
69.36,0.471,-0.188,0.197,0.099,-0.394,0.409,-0.03,8.49
69.38,0.681,0.188,1.578,-0.199,0.888,0.554,0.208,8.49
69.4,0.281,0.452,1.874,-0.099,1.776,0.35,-0.119,8.44
69.42,0.316,0.143,0.986,0.497,2.861,0.584,-0.356,8.44
69.44,0.296,-0.077,0.395,0.298,2.269,0.409,0.119,8.44
69.46,0.498,-0.553,1.775,-0.099,0.296,0.554,-0.208,8.44
69.48,0.726,-0.377,0.493,-1.788,-0.493,0.554,0.268,8.44
69.5,0.312,-0.406,2.761,0.696,0.198,0.554,-0.119,8.44
69.52,0.504,-0.175,0.69,-0.894,-0.197,0.554,0.06,8.38
69.54,0.412,0.296,0.099,-0.993,0.888,0.642,-0.327,8.38
69.56,0.371,0.137,-0.986,0.894,0.79,0.584,-0.297,8.33
69.58,0.498,0.07,1.183,0.199,0.099,0.642,0.06,8.33
69.6,0.645,0.066,1.381,-0.397,0.296,0.642,-0.416,8.27
69.62,0.581,0.202,0.296,0.497,0.198,0.554,-0.03,8.27
69.64,0.451,0.051,0.197,0.994,0.198,0.409,-0.356,8.21
69.66,0.63,0.017,0.986,0.199,1.973,0.671,0.238,8.21
69.68,0.557,-0.124,0,-1.292,-0.197,0.7,-0.238,8.21
69.7,0.622,-0.081,2.169,0,-0.197,0.671,-0.238,8.21
69.72,0.569,-0.057,0.888,-1.292,0,0.613,0,8.21
69.74,0.577,0.153,2.268,1.49,1.776,0.525,0.03,8.21
69.76,0.563,-0.177,0.197,-0.795,2.072,0.584,-0.03,8.1
69.78,0.677,0.102,-0.098,0,0.395,0.817,-0.059,8.1
69.8,0.661,-0.334,-0.197,0.696,1.085,0.7,-0.208,8.04
69.82,0.73,-0.098,-0.493,-0.099,0.494,0.817,-0.238,8.04
69.84,0.708,-0.047,1.085,-0.199,0.691,0.554,-0.297,7.93
69.86,0.741,-0.073,1.085,1.192,1.579,0.671,-0.356,7.93
69.88,0.598,0.019,1.479,0,1.776,0.671,-0.089,7.88
69.9,0.757,-0.087,0.888,0.596,0.198,0.758,0.03,7.88
69.92,0.777,-0.096,1.085,0.099,-0.098,0.642,0.149,7.82
69.94,0.667,0.045,1.775,-0.596,1.283,0.671,0.119,7.82
69.96,0.777,-0.012,0.69,0.994,2.171,0.671,0.06,7.76
69.98,0.733,-0.214,0.789,-0.199,0.099,0.846,0.089,7.76
70,0.839,-0.151,0.592,0.497,1.184,1.05,0.06,7.71
70.02,0.771,-0.038,0.69,0.199,1.085,0.758,0.089,7.71
70.04,0.839,-0.075,1.183,0.497,1.283,0.963,0.149,7.59
70.06,0.73,-0.047,1.381,0.298,0.395,0.788,-0.119,7.59
70.08,0.929,-0.304,0.395,0.994,1.283,0.817,0.03,7.59
70.1,0.663,-0.388,0.69,-0.795,0.395,0.817,0.03,7.59
70.12,0.849,-0.381,0.789,0.298,1.085,0.817,0.06,7.48
70.14,0.763,-0.426,1.381,0,0.691,0.642,-0.148,7.48
70.16,0.653,-0.239,0.197,-0.397,1.776,0.613,0,7.43
70.18,0.622,-0.261,1.578,-0.298,1.381,0.817,-0.297,7.43
70.2,0.726,-0.482,1.085,-0.397,1.283,0.817,-0.089,7.37
70.22,0.728,-0.443,0.888,-0.298,1.184,0.7,-0.208,7.37
70.24,0.698,-0.33,1.183,0,1.085,0.758,-0.356,7.26
70.26,0.72,-0.475,0.493,-0.397,1.085,0.817,-0.178,7.26
70.28,0.626,-0.249,1.874,0.994,0.987,0.817,-0.327,7.2
70.3,0.681,-0.586,1.183,1.093,0.888,0.875,0.03,7.2
70.32,0.604,-0.565,1.085,-0.199,0.691,0.875,-0.267,7.14
70.34,0.957,-0.3,-0.098,0.497,-0.493,0.875,0.178,7.14
70.36,0.739,-0.12,0.888,0.298,1.283,0.875,0,7.09
70.38,0.72,-0.122,0.888,0.497,-0.296,0.846,0.119,7.09
70.4,0.963,-0.077,0.197,0.497,0.592,1.196,0.327,7.03
70.42,0.628,-0.085,0.888,0.894,0.987,0.729,0.089,7.03
70.44,0.863,-0.234,0.493,-0.298,1.283,0.846,0.297,6.86
70.46,0.716,-0.128,0.395,0.298,2.269,0.642,0.06,6.86
70.48,0.694,-0.265,0.69,0.298,1.085,0.817,-0.148,6.81
70.5,0.745,-0.32,0.69,0.099,-0.197,0.875,-0.178,6.81
70.52,0.857,-0.298,0.888,0,0.888,0.671,0,6.75
70.54,0.784,-0.057,1.381,-0.099,-0.888,0.788,-0.238,6.75
70.56,0.853,0.147,0.69,0,2.664,0.875,-0.089,6.69
70.58,0.616,-0.253,1.578,0.099,0.79,0.642,-0.178,6.69
70.6,0.8,-0.224,0.789,-0.199,1.973,0.817,-0.059,6.58
70.62,0.798,-0.361,1.874,0.099,1.283,0.875,-0.148,6.58
70.64,0.794,-0.312,0.493,0.099,1.776,0.817,-0.327,6.53
70.66,0.753,-0.253,0.888,0,1.283,0.7,-0.059,6.53
70.68,0.735,-0.384,0.986,0.596,2.269,0.729,-0.148,6.47
70.7,0.773,-0.473,0.789,-0.199,1.283,0.875,0.03,6.47
70.72,0.765,-0.159,0.69,0.696,1.875,0.933,-0.089,6.36
70.74,0.89,-0.302,0.493,0.497,1.085,0.933,0.208,6.36
70.76,0.763,-0.181,0.888,0.497,1.381,0.817,-0.089,6.3
70.78,0.898,-0.143,1.282,0.099,1.184,0.963,0.208,6.3
70.8,0.794,-0.181,1.874,-0.199,1.085,0.846,-0.148,6.24
70.82,1.014,-0.261,1.874,0,0.296,0.933,0.119,6.24
70.84,0.941,-0.12,1.282,-0.199,1.283,0.846,-0.119,6.13
70.86,0.982,-0.202,1.085,0.397,1.283,0.992,0,6.13
70.88,0.869,-0.098,1.874,-0.397,0.888,0.963,-0.208,6.08
70.9,1.008,-0.141,0.888,0.397,1.579,0.963,0.06,6.08
70.92,0.935,-0.208,1.381,-0.099,0.987,0.992,-0.178,5.96
70.94,1.067,-0.222,1.183,0,0.888,1.079,-0.119,5.96
70.96,0.92,-0.055,1.381,-0.199,0.395,1.05,-0.267,5.85
70.98,1.084,-0.194,0.69,0.696,1.283,0.963,-0.119,5.85
71,0.861,0.004,1.676,0,1.973,0.875,-0.119,5.74
71.02,1.141,-0.104,1.183,0,0.888,1.079,-0.059,5.74
71.04,0.871,0.031,1.874,0,1.48,0.904,-0.178,5.68
71.06,1.118,-0.141,1.578,0.099,0.987,0.992,-0.089,5.68
71.08,0.929,-0.016,1.085,-0.497,1.184,0.992,-0.089,5.57
71.1,1.084,-0.165,1.085,0.298,1.085,0.963,-0.059,5.57
71.12,1.086,0.215,1.381,-0.497,0.198,1.196,-0.208,5.46
71.14,1.116,0.182,1.381,-0.298,2.072,1.021,-0.059,5.46
71.16,0.933,0.084,1.972,0,0.592,0.875,-0.238,5.34
71.18,1.116,0.011,0.789,-0.199,2.072,0.904,0.119,5.34
71.2,1.043,0.133,1.874,-0.397,1.677,0.963,-0.089,5.29
71.22,1.135,-0.004,1.183,-0.199,1.283,1.079,0,5.29
71.24,1.078,-0.149,1.972,-0.199,1.283,0.904,-0.03,5.18
71.26,1.061,-0.03,1.578,-0.099,1.085,1.021,0.03,5.18
71.28,1.045,0.229,1.381,-0.199,1.381,1.079,0,5.06
71.3,1.076,0.458,1.381,0,0.987,1.254,0.03,5.06
71.32,0.996,0.388,1.578,-0.199,1.085,1.021,-0.148,4.95
71.34,1.043,0.4,1.479,-0.099,1.184,0.992,0.06,4.95
71.36,1.002,0.143,0.493,-0.099,1.973,1.021,0.089,4.84
71.38,0.908,0.37,1.183,0.099,1.677,1.05,-0.059,4.84
71.4,1.092,0.133,1.183,0,1.677,1.05,-0.03,4.78
71.42,0.886,0.027,2.169,-0.596,0.494,0.875,-0.297,4.78
71.44,1.073,-0.151,1.381,-0.099,1.283,0.904,-0.03,4.73
71.46,0.763,0.196,2.268,-0.397,1.579,0.729,-0.059,4.73
71.48,0.955,0.015,1.085,0.199,1.677,0.963,-0.059,4.61
71.5,0.922,-0.034,1.381,0,0.987,0.817,-0.148,4.61
71.52,0.871,0.013,1.381,-0.199,0.888,0.992,-0.089,4.5
71.54,0.978,0.029,1.085,-0.497,0.888,0.758,-0.119,4.5
71.56,0.786,0.364,2.268,-0.695,1.381,0.817,0.208,4.44
71.58,0.871,0.098,1.183,-0.199,1.677,0.758,-0.178,4.44
71.6,0.765,0.347,2.071,0.099,1.381,0.758,-0.148,4.39
71.62,0.994,-0.145,0.296,-0.199,1.381,0.992,-0.059,4.39
71.64,0.849,0.219,1.874,-0.199,0.888,0.817,-0.089,4.33
71.66,0.943,0.008,1.183,-0.695,1.579,0.817,0.089,4.33
71.68,0.861,0.225,1.381,-0.298,0.987,0.758,-0.416,4.22
71.7,0.939,0.166,1.775,0,1.381,0.758,0,4.22
71.72,0.943,0.155,0.69,0.099,1.085,0.846,-0.208,4.16
71.74,0.775,0.166,1.676,-0.298,0.987,0.613,0,4.16
71.76,0.875,-0.09,1.282,-0.497,0.592,0.817,-0.148,4.11
71.78,0.684,0.258,1.874,-0.199,0.888,0.758,0.03,4.11
71.8,0.863,0.039,1.282,0,1.085,0.817,0.06,4.05
71.82,0.733,0.319,2.169,0.099,1.085,0.671,-0.089,4.05
71.84,0.843,-0.079,1.183,0.199,1.283,0.758,0.06,3.99
71.86,0.671,0.219,2.367,-0.695,0.888,0.729,-0.148,3.99
71.88,0.763,0.174,1.282,-0.298,1.381,0.729,0.178,3.94
